company,date,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,principal_component_23,principal_component_24,principal_component_25,principal_component_26,principal_component_27,principal_component_28,principal_component_29,principal_component_30,principal_component_31,principal_component_32,principal_component_33,principal_component_34,principal_component_35,principal_component_36,principal_component_37,principal_component_38,principal_component_39
MSFT,2018-10-24,0.8717729290493219,-11.632712200048365,1.7169228679392756,-0.2844596506264657,4.2272300715861135,-5.291002396593,4.6994627038640715,1.9191712425435936,-0.1481433434346964,1.4458189951385083,-0.8908303523239002,0.7029221054238122,3.0129032508367937,-2.319950694335428,-0.6698515552403472,0.08783525944471783,-2.034941928760437,2.568763692803625,-1.0035346612869154,-0.7380954512661032,2.7846895455709824,2.3266073632899813,1.7037419247205101,0.7032839995222655,1.8115340807117497,-2.4018374980939963,0.7157292749046578,-2.0370134538777633,2.1794938307399403,0.6561479113811652,0.8879793508207645,-1.262881448370415,0.3861149259433226,-0.8797507849704864,-0.6717448327748423,0.7683583354009778,-0.6706918162958423,0.27748195560258054,0.7465886123072287
AMZN,2016-04-28,-2.9374922519324684,-2.3343254205451984,3.7952039419681127,-1.6969694747599966,-1.7300861607434663,3.37875395629946,1.1355798989916057,0.7465079446854689,-0.09976474732008422,0.5597345441469571,-1.4090313399448147,3.28654204583493,1.278648321405532,-0.03952070656843337,-0.5197837868967311,1.2150298702807756,-0.6003650721627034,-1.3223524833323348,2.6987640327987807,0.9128382553651153,-1.6178258590910295,0.5546300079246215,-1.0249517315833847,0.6494520367962949,0.6591994512746242,1.4249645557225679,0.6717191439504889,-0.7218376839088233,0.9408089515937726,0.23707883883805192,0.6968237183496482,0.058850427400118394,-0.9037340955795702,1.3094927198964308,-0.5929910115456177,-0.13216333781569659,0.0839910174895339,0.19804073592440574,0.21649035748994708
CSCO,2017-08-16,-2.3375705653260765,3.205463951071577,-1.6873957498740528,-2.145841589199453,2.5355464249059443,0.9105608094183057,-0.4608889287687438,-3.177149602154579,0.9380384541323903,0.2391042956417341,0.5798368551282405,-2.3900349151287137,-2.7519422515416485,0.7204281094497056,-1.186141764443303,-2.5914091201054776,-0.2574804031223809,0.5836160846529261,0.5623032676117781,-0.24334193043891233,0.7393656013658817,-0.7719028161003496,1.0000268389738032,0.1842148716095979,0.6925630249031135,-0.6089664642404735,0.9245918331811751,-0.4220699904082762,1.1697497461946722,-1.463637431702212,-0.7595370389338669,-0.9674429744935464,0.09788259660173447,1.4495287750492112,-0.3398975412445273,0.4083992099722972,-0.6365098529114089,1.4392914013000708,-0.40974513902673615
ASML,2020-07-15,32.76686413538189,-12.183476004589865,6.110987692933825,5.493319152054364,2.3137834186234705,-0.12024594530299637,2.115593275327239,-1.68559664250324,-0.22159013541118291,1.3348294099354983,-5.751741658324324,-1.6608239320742308,-1.218363786953474,-0.8520642228096948,-2.1177167907527608,-6.018827027426811,-0.276531918994135,-1.4894524138605283,-0.320175074076355,3.7903932311468402,-2.966436745141805,-2.5201817483791924,-1.0515355429967475,1.110999503669985,-0.7930806491314261,1.4093878459491853,-1.1831842825763497,-0.966699954678711,-0.037200883142779265,-1.3618584714301956,0.5852340417958164,-0.7939709667033378,-0.23012068086682813,0.13594510144961974,0.16631646299176187,-0.5998293014839038,-0.29239416425417575,0.4835986699271707,-0.08231120447804403
AMZN,2019-01-31,3.1903567416761467,2.2330420436860767,-0.81971869002092,-0.5216750774691452,-1.9132630485333564,-0.032499822217453685,-4.227692148029843,4.341006184944835,-1.0349548427390334,1.1896638853711996,0.8366584330025003,1.09833190511116,1.3069945417287712,-3.596198710565789,0.6036301098871557,-0.5515561694053307,0.6552704006665393,2.028440236805814,0.5026228399467415,0.05355757522990216,-0.8740819124819471,-1.1662569662725457,0.16814079022371342,1.3759154323286615,-1.7488886773960384,-1.1853250306753158,1.4620287908432006,1.9692219403074172,0.03803142826231821,-1.2611138350279907,-0.3238356139002657,-0.5261267648672815,0.8007641754166968,0.3643124220492961,-0.7409026713419148,1.0736867842336955,-0.8141744000611927,0.33279665067869263,-0.19457395554505774
CSCO,2018-11-14,-3.227210694001035,-5.184152745826056,1.655668235037903,-0.6897789008079026,0.353505238499719,-1.3268037583358252,0.8276089461974838,-2.0222800266990375,-0.1813096591631862,-2.081097458805488,-0.4424248568065194,-0.42391752358211937,0.0903698825767855,1.0509246108029064,0.5660100687223533,-0.2742014525837321,-1.1333201907735517,2.100705339917169,2.398289630610087,0.42906455046575565,0.18045248359634034,0.19884659246780317,-0.536555420095354,0.32181399409203887,-0.0935983683027232,-0.24148181734611146,0.6691107434502984,-0.6510259712281375,0.6961521917930767,0.17004685089533406,0.37739133358055155,-0.4667240936197762,0.32685896673694215,0.9976329039413433,0.8226478829493196,-0.6628981068702097,-0.43647408774157,-1.0570805243103607,-0.011991089042346765
ASML,2016-04-20,2.2783488376247414,-9.201489321882393,3.430489744919742,-3.1500021749110316,-4.356991532350636,1.3514362758867868,4.617573336843884,-2.9478206713497164,0.6889611149512788,1.7347671388815098,1.6391961349833721,1.0549521553289547,2.457830582045841,-2.1098407351243695,-1.010860462918026,-2.5491707381781232,-0.9484848919522615,-0.345592541072047,-1.2906026415148082,-4.137354066707974,1.6114963696964406,0.3615122907135354,0.4891960119663829,0.9024823574926327,-0.3055404227633708,1.3251044650476773,0.7219401737224053,-2.34918840918684,-0.6851431995277133,0.6726045710740871,-0.2799841718507212,-1.734179513367608,-0.18721013579569246,0.6181711998931527,-1.0104943667220976,0.8058889669588045,0.06857582478503926,-0.3011204687915387,0.1660966207437114
INTC,2018-01-25,-2.1164855379487295,0.7287427013243609,-1.9937063872149794,-0.8619212089487958,3.3382224688120643,-0.6300515072449768,-0.4529682422934319,2.190338339836845,1.9165131158773214,0.8232732820297827,-2.4270097108370146,3.185804428881619,-3.3386105087251505,-1.0883824239741455,1.5561252107024846,-0.8123871912423621,0.17176998645369163,-1.973551174816289,0.37780265695251813,-1.1021149231183291,0.5967168355957398,0.31630122921477655,0.11041715346362184,0.5567082668039597,0.4243322968686108,-0.7552894894838372,1.0112960524202719,0.7908851898349138,0.2540333698980462,0.8575205747151166,-0.002142957778758935,-1.0583767626316163,-0.8661174758515869,-1.2695039909963626,0.6930747607892227,0.05497360030167254,-0.7905672917603859,-0.15800666157767074,0.056042644893358896
AMD,2019-04-30,-3.5727559509759654,-2.6750445088110895,2.9571366237207495,1.5004770385821236,1.0651668574309947,1.7888448883464083,-2.3675064116681077,0.7316259365337603,-0.26152967618030815,1.3529862847102783,2.0077865667374266,-1.0673041297292098,1.7315059580516727,-1.0713853802930335,1.7587384967824171,0.8682126060583585,2.1036310616795832,-0.5710616219732803,-1.401795339914232,0.7186970586582253,-1.103498220101949,-1.3729043911827752,0.9928881794980798,2.393519342866201,-1.1268235476813413,0.14989174918199943,0.24705868875745102,0.8194419363416265,-0.06225367763548998,1.5450529678636342,-0.5683766111868664,-1.019925854298829,-0.4237657573147429,0.17022106255978153,-0.6171394798796083,-0.03472119644886541,-0.4288771541262382,0.9958394542845954,0.14978568604780051
AMD,2018-04-25,-5.870203590010908,-4.735857379168262,-0.8356344851521236,0.08085010727828601,1.2751381436019318,-1.816860634059433,0.6354086211799076,-4.439606580119344,-0.6024048915924874,1.0455597116816344,-0.13167412354875463,2.73512423037291,1.6405863908601725,-2.5086759053051844,2.472787155428105,-0.13374161696296838,-0.16355515090683367,-0.04301955561878251,-0.1865382422155293,2.264051884225778,-0.4315943748236236,0.34922362540087226,0.16320782671546077,0.45932702363864764,1.4522401577682427,-0.2709006173829311,-0.23821125524509956,-0.7937509034419921,0.5086096089252793,-0.506641771838832,0.7741492283767967,0.4709574169172002,-0.5278144378394678,-0.01296220416850178,1.8938616763729494,-2.156134663545235,0.23030290988128854,0.3091474829426451,-1.2064306085843821
MSFT,2017-01-26,0.3673369485904874,3.610545821240186,-1.533757603552387,-2.3751505649375995,4.983633416485457,0.8516753381561021,-0.2439178669318917,-0.10944022212305486,0.7343320026804184,2.9762234755116235,-1.7554734631040607,-2.3419659348149464,0.5188812994528756,-2.1614346658030743,-1.8810645391412713,0.46172241132702857,-0.5074991528476221,-0.17217994361331881,0.16017414620722417,-0.26796300728001204,-0.042194585580671025,-0.013628034400380289,0.4200968514025718,-1.1717004420697377,1.906667542664454,0.12386246564121897,0.8696646646549108,0.5040273589601895,-0.10342243938984234,-0.809505351997025,0.2709502417810446,0.5329023686931496,-0.31334862551261033,0.32042473866270177,-1.0705370457491388,-0.8770151360207639,-0.2761148335430091,0.7315616714363831,-0.4722115636062229
MU,2019-03-20,-2.643813340041847,-3.1280160262287993,-1.9675758886623909,0.48837481930701465,2.520427422187303,0.5348268793474983,-1.1310182406262146,-0.36847377013681515,2.4550216166014582,0.17160572080220884,1.0714866028003476,-1.599714670900544,-1.125149317958065,-1.5508241076710376,0.5314056551560761,-0.4564284778990491,1.078118783825207,-0.419044211674459,-1.033295050596084,-1.7560918298826853,0.7594294533404006,-1.9027938600415852,0.8158724913219906,-0.14380054227464373,-0.7134375715783291,0.06858846733216577,-0.18750931349068747,0.3774216540391024,-0.2493342742535375,0.4454649616754184,-0.7093714783300575,0.22585710023318753,-1.0737543380578687,0.17123082525033856,0.9098169682025058,0.7163289106416141,1.145314074738147,-0.8873082413507014,0.32469457214497405
AMD,2020-04-28,1.2822368938104882,1.5359624566694603,1.1041083070323638,7.815642088031395,1.1097948219462896,2.969944206645154,-1.763138292280522,-0.7010544847169334,-1.7601848375394378,0.5807640709591518,0.8713255543590015,0.9049296415165307,1.7733325471622392,1.285574315259279,2.278805103851434,-1.018182870747333,-0.6062114701266108,-0.6818672099960212,1.0848906546609105,-0.25232436439538175,0.22770135570781883,1.5738999144760601,0.6030058590565465,-2.4646365031678656,-0.4754936996504025,1.1683417056640788,-0.21446214204183225,-0.27407046745048186,0.10544470070919584,0.5978846289373397,1.8253333596509234,0.1775306001056898,-1.3036146868682759,0.28521881088684603,0.03352383573841916,-0.05199126087439492,0.48156369761159584,1.2433821751985905,0.04516861366645114
NVDA,2017-11-09,-4.36004315371931,3.1783818593361097,4.797900601593088,3.8732617057137544,-3.9510809309859,-3.3332622818991036,1.2439059247691782,-0.9866797932113673,2.6878709484663474,0.8372277047510422,1.497352116058877,-0.4355149945966985,-1.2515571858599754,0.48099290846036025,-1.0972154846633113,0.026951709765203776,0.8438689864357222,0.48295995031053107,-2.1387468633210123,1.2381934800809336,-0.6993399882852682,0.624722036741717,-1.5394700078736703,0.5772220465732859,1.1459024066582808,-2.2858511123323453,-0.12775391251066895,-0.3456323947301036,-0.11108631355917285,-0.8396339804561261,-1.3213912965909949,-0.256519121667485,-1.6250326817589842,-1.1374319805590685,-0.08627234151257594,1.583167240097054,-0.06180102733460975,0.24127197622585536,-0.7845484656299709
INTC,2017-01-26,-1.9068512390853516,2.857988438552356,-1.1353987132688246,-1.5854434301916545,1.8828808022429284,2.98869159966513,1.3866607285165353,-0.20091922358030045,1.0577450591350153,0.6479249695483322,-3.0698512779835765,1.1227619920126257,-0.43783055736144577,-0.6451711125703841,-0.7781484251925251,0.24024488230448016,-1.1969162000606666,-1.2686050085918759,1.7410926249143026,-1.1208645341375763,-0.26345919964788067,0.4440237249315981,1.016545129874815,0.5179928065198468,0.47011207219460555,0.3390988524250442,-0.13528836107948855,1.0026344857494425,0.7797252247360156,0.2691143079941405,-0.6028936675386691,1.480035160296571,1.391819332908013,-1.2995287786588618,-0.06993849568314664,-0.8374849855467236,0.9403043448356726,0.16506981603017734,-0.31152436620736873
CSCO,2018-05-16,-2.0399219883553505,-0.20646057460584583,2.077220529104756,-0.4247432894704787,1.8621810399686072,1.4128332978477316,-2.1612823917033084,-1.7230946655074653,0.6543527798731861,-1.119571501633416,-0.22381059723778696,-0.8674623369773615,0.10677782232111244,-0.5352319097292588,-0.10497857265521482,0.6726737425631125,0.19306839525817848,0.07113990111854539,0.5017769389870362,-0.253558108627271,-1.3006810160670006,0.49988602907720536,0.8214538355473829,-0.8577664181333831,-0.01623583408909772,-0.8057317571248018,0.5934215740276,0.1427480689590507,-0.5856150678885742,-0.7447727916958239,-0.21226646692043313,0.1700970140246514,0.5282847411501244,-0.518529567187283,-0.3385058402184542,-1.1356360690894296,0.2366315099660277,-0.4692986261828793,0.6477454485351768
MSFT,2019-04-24,6.707033351190431,4.359220614493954,0.7395105099446132,-0.5809696890061551,4.461634098131375,-2.552618144218578,0.6309605239571174,1.8630970244128429,1.1710325102965604,0.7721304421108613,0.43597986021970386,-1.785486918155584,0.007662423093547419,-1.8047034666974673,0.3686295664689721,1.4932969664248734,0.8160316130545728,-1.3119770623107634,-0.10507811109551014,-0.34176209872020735,0.7549114701177383,1.5414646613775702,-0.44498289171109817,0.8936213787050789,0.0053883978374028915,0.8894679175882441,1.1596835601543691,-0.02133849302094209,-1.084133440466113,-0.6927679231348386,-0.2879333597363812,0.6103904380251456,0.16173933292650683,0.5970832087593347,0.5220032080663619,-0.05440562534443268,-0.8586429584625594,0.20100780109457492,-0.36898648734277556
INTC,2020-04-23,0.14373696682139162,-0.6323271445853791,-0.1525066351047861,4.924905133626833,2.9014178344304113,2.483035609737806,-3.660072097331089,2.9510212246281546,2.0960761310588953,1.132478471571714,0.09753317781168588,5.511317761844114,-0.8311063716573205,-0.3106453771079109,-1.3765127681487541,-0.7622753362148715,-1.9891052645026963,-0.4824452387335679,-0.3722158100792352,0.9014405344289753,0.8347765441535803,0.27635775953020963,0.8218614455461388,-2.484837295556404,0.2983764789812127,-0.02123456111999777,-0.5918264762828819,-0.8098621512074771,0.9257821657208986,-0.76801891363676,0.23660611848874297,-0.7489056502062919,0.22360724814602848,-0.088661685044023,-2.143508035693418,-0.12234376570911358,0.6927616769410586,-0.7105193986963385,0.7100918778666108
GOOGL,2017-01-26,-0.1427827549118917,6.4099834344597975,0.5072668597424914,-1.9317227989028751,2.0207788683853893,-1.522511229317325,1.7232262330414254,-0.5853202702102224,-2.5511731824492982,1.8794685082970781,-0.5887832184248951,0.5671229831033162,0.3779342559855182,-1.448214914275197,-1.8948297105299348,0.9833188595120906,-0.08463182263477079,-1.289832793540152,-0.28231687254839455,-0.15597733646368897,0.47480150116019393,0.018952393458593886,-0.07443043960512062,0.3239277654463145,-0.05079761932057172,0.4807213830081666,-0.616754802106032,1.015977947298637,-0.15710774167729988,-0.1250398294928763,-0.044623026113352664,0.11159025763151315,0.89958846746614,1.4294576490090611,0.4303776114467131,0.23939718472530017,1.0091655742110264,-0.22978683580986395,-0.9161937563935012
AAPL,2018-11-01,-1.3653746483453262,-1.8436396165227091,-2.494480793335234,-1.8596480699087798,-0.5874233623364908,-1.9256646194032934,-1.382964614968902,1.0709775309557783,0.12642035127742082,-2.212354259392531,-1.4403385385875063,-1.993263947812063,-0.06470558804164614,0.07973520992926451,1.387151575263364,-0.9674885360686839,-0.8656559276817393,2.620705330229335,-3.0591309551403216,-1.1995872547696014,0.011622934196784932,2.4924816955087885,-0.3406250111354687,-0.05258111285625128,0.40641201478197536,1.38977850550992,-1.1469360883375148,1.9583746392965544,1.4462898824035586,-2.6089479039675,-0.44093887813430993,-0.7699137678014434,0.28373429498868014,-0.9273541987360319,-0.6467698122949429,-0.6943853416539911,-0.23157141028196682,-1.2587355720442386,-0.7720572770949854
NVDA,2019-08-15,-8.090707448023895,-6.989022057748396,-0.17438485637668133,2.703952269089604,-3.4143179131934196,-4.4133958951362695,-0.08998960487266656,2.2753014539808603,2.8965414849874698,1.583496996355013,-0.09651438729681482,-1.4887830832865598,-1.05484067765607,1.0801479176865432,-0.27230671368122056,1.6750896207737132,0.16437877509082216,-0.9066411515906917,0.30938433090537887,0.6190061915270098,0.30575204318708576,-0.4903748333388936,0.33944686457353956,1.2831256779504032,-0.5434023800997573,0.609436337723264,0.4367780063452694,0.569017084900739,0.40097023908365803,-0.298982949445129,-0.24783834550579106,0.777502248046867,-1.027948438147354,-0.17723906836502246,-0.2695328188884975,1.3541073341278773,-0.11062503646126237,-1.144115272781285,0.0802892707693929
NVDA,2016-02-17,-6.741501838500778,-1.8075559688316616,-6.167239301058113,-1.2899388182077778,-1.7266815759266554,-1.2156152666209172,-0.09534690459438912,0.48715844719245294,-1.960352358872824,2.7692798893228385,-2.2297385048514533,0.7990888983809034,-1.177541876238841,0.16277849094679672,-0.5952427637049503,-1.0956828364462046,-0.6386730302417886,0.2445946783399138,-2.151314698026462,1.2397821863025005,-0.49025388484266635,-0.20068164841601296,-0.8094563349341363,-1.5337813576506427,-2.6965022724585155,-1.0198461245318118,2.4319297868551666,0.5899451710845073,1.0091621373354898,-1.1160918235255317,-0.7086558985606676,-0.6398466467232976,0.24114588407144097,-0.3941279817170684,1.8576746397454915,-1.5859274835903714,0.42613631706023336,0.1575727922496311,1.532477680636693
AMZN,2017-07-27,1.0423771642294746,4.813350427525448,1.6336630084500077,-2.5074042587134198,-3.1999206649613265,-1.898445577266905,1.2010125328038563,-0.2674784124237283,-0.6704312594606711,-1.6343974760749562,-0.5356178137436766,2.3903073509473316,1.0598191948510063,-2.4529984321087626,-1.7149920295167458,-0.18658375495629123,1.3472627880753931,1.4239513969792588,0.38001640572362855,0.5149517554335666,1.7569123268781757,-1.246102139463854,-0.35398106955715203,-1.0417342399456924,0.5685941219690959,1.19730600260942,0.4443843258321768,-0.35723395556406884,-1.5921386088519585,0.11326204408288629,-0.20123648470516187,2.09135017132559,-0.3023438160228962,0.5511071484597297,0.1707931146660949,-0.012391951704413753,-0.38927722389310015,0.24308041858131332,-0.46387929931748106
MU,2019-06-25,-4.0249123429981255,-5.865923200493328,-2.6278029723835368,-0.6969730898791208,2.5897237691623376,-0.8494750091923654,-0.5003801197941695,-3.1138144291082273,2.542722601051011,-0.4382200879139587,0.6967782861310866,0.47232684246520856,-1.0832974614706163,-1.0236869450320913,0.72108137060476,-0.33378669318137477,-0.49214309883709834,1.882696580601351,1.121295101528424,0.4367716584281639,0.7483418665511878,-1.6495339082439229,0.16932826883784435,-0.8825966209145842,-0.3956594010178579,0.7493043866605607,-0.23592574525465015,0.29420354851931835,0.10846511438704978,1.8203382219482604,-1.6522363436315557,0.10034324166802853,0.641460161540161,0.8277041470867539,1.4878344435277349,-0.15224229178966153,0.9434566454225057,0.9058624312252529,0.9724528674454099
NVDA,2018-11-15,-6.880548854145113,-2.7524451245554693,-5.559182556897159,2.54064635783067,-5.4857245824656315,-6.802349445747434,0.3302676322734162,-0.5591689358794626,2.7509159815177187,1.2060755957627292,-0.5681623239079483,0.09317035009875335,-1.0853946479534031,1.8045462677635313,1.0766315478953634,-1.1759513238810786,0.9445029324633738,0.2067583426709729,1.2693213940015402,3.656134144596345,0.9922540969529089,1.1168384974656067,-2.5427123444108606,1.3831923820831746,-0.09176863829845652,0.82052382990461,-1.3226828570077132,-0.3183072607980781,-0.4506360075207684,1.1144007871256298,-0.13745539963369977,-1.1042097460071716,0.9678204395433117,-0.1843857598806796,1.4646089600412655,-0.7492594338332248,-0.012381066556072946,0.14042746178973078,0.4842019740069015
MU,2019-12-18,0.9573509691202328,3.837914299938356,-6.35877945422034,3.035204360194697,4.929469940122847,0.554542699560866,5.7240299627370765,0.7002231949520683,3.3880894567916533,-8.037037531309338,1.8498477997583502,-0.06956430073403533,4.054192921685866,0.6195341193947622,-2.6901483622747406,-1.9994790373958007,-0.110343512816755,-0.6698708078859472,-0.5394851435660191,-2.356495683083929,-4.366445344010748,-2.444943585464197,-1.135416171548155,1.1892076864891914,-0.029782906272030885,0.6510160682477287,2.081881576007349,0.4210083466157981,2.748515182771888,0.48808745273556847,0.4956021972566345,0.8071207468343076,-0.6765736478169492,0.14057184805785744,0.7532230034074808,0.7221866973266352,1.4075924076161226,0.011834190617110519,-0.8149388065672994
ASML,2019-04-17,14.983954125140512,-0.5759319593776111,0.3676143656499302,-1.441460680573943,-3.272576957493166,2.5845567491658508,0.7958373199750617,-0.9187241257631393,2.0634314857038776,-0.7273687179382993,0.8077263476967773,0.6927410255275248,-1.0996183527914576,-0.7762935195478212,2.198888663326784,0.6397415235791954,2.661438398211965,-1.65955867641795,2.1259456633535576,-0.03875676304801628,0.8403630414887313,1.4295213052419604,-1.6677311676647288,-0.5619280379347162,-0.7231560814999678,-0.45523268743950634,0.7377931917535097,-0.14540231540866527,0.7746867881504584,1.2512575905997017,-0.8700633446202521,-0.802375683074309,-1.064065871895164,0.5965617867593637,-0.10994858626201554,-0.4081454258616006,0.18648785384252703,0.6865003040577704,0.09120719207083157
MSFT,2016-01-28,-3.0447611263365233,-3.2270126124658582,-3.357207137935404,-1.6031393628737112,2.6960245545097785,-2.207741524550241,-0.101549119258191,0.9182116325399202,-2.2127565538166185,2.7184163793600225,-1.6817097578201357,-0.550154386909811,-0.16942858767199784,0.3034775864115844,-0.2259424355378063,0.11920676837471791,-0.4772148178497861,-1.2740991082108206,-0.6055657692632745,-0.9549290315449644,0.3847180923793334,-0.24378382741595567,-0.9854465149309259,-0.7658045351144004,0.39673605189289385,-1.0546646286465855,-0.16190203698619823,0.712159172622261,-0.24242790596674704,1.3046942062870757,0.10560592994958187,-0.3516010422230728,-1.1768121185091631,1.070120733528871,1.278543380308185,-0.0677748555709066,0.35089524875512895,-0.1853871317615101,-0.5319367118896571
ASML,2017-07-19,10.435555619535913,6.79185474953548,-4.761210119942919,-2.73564221682178,-1.8951362379466503,1.6766651717820422,0.9929283091537033,-1.6132786183478123,1.1028875607834097,-0.23136551012431447,1.6073010772272283,-1.838633673883626,0.1413624155397464,1.2886460297120537,1.9630862753019627,1.396112314958307,-0.8134038866105378,-0.5398725723408929,-0.11384096484853864,0.6579954290915844,0.5898707185003716,-1.4854693882840804,-0.27882903151315047,-0.3811138378427979,1.8101922428694022,-0.3521554849169131,0.23058851951026682,-0.29308028090522925,-1.0882812955183914,-0.38887311211554915,1.637086024580474,-0.45665409185299405,-1.0800780138233916,-1.596823961692026,0.47750112433281156,0.9147914525408105,-0.8357934190207797,-1.492045139051377,0.7371288511387242
CSCO,2016-05-18,-5.383020641543287,-4.812616094603135,-1.7706983241873873,-1.6641640261365394,1.406609282317669,1.3529483275542602,-1.9531155593565868,-0.7873606333264986,0.30775156120929725,0.22788512565557725,-2.234941663269763,-1.4377222844008035,-0.5282942483213573,0.42702174935329423,0.03009762527441049,-0.46018749700482825,-1.0910755124420843,-0.2870589036226747,-0.8471149347854464,-0.9033728494565001,-0.5437942272253736,-0.46207582320639223,0.6359424531936883,-0.7299451836988348,1.2387851065295692,-0.27085304534668236,0.737984792975905,0.3012142162113319,-1.4137754255544848,0.1155244966672586,0.20556248269144362,-0.15612950326077685,-1.9636025592080137,-0.978732518574389,0.2723050365242027,-0.401242671451896,-0.7407372388810555,0.8583710274753112,-0.23392994036794043
AMZN,2018-02-01,3.0635212980843645,2.574306957626325,3.7473363178380104,3.63873236424642,-1.5769448955832932,0.4234130778592316,4.39999943965361,1.429083438745165,-2.4323396246593716,-3.224492649077815,-2.435546110858265,0.6955413700512418,-2.3737518021018387,-2.9184153195292932,2.357709962865325,2.3104710652055753,-1.220520224020947,1.6877864263687765,-1.975038269690626,0.165961556489261,-0.2959744741293392,0.1993978567009184,-0.7395952821202623,-1.372335721329577,1.4867816608608473,0.5547875741209454,-1.8738353697367827,0.16111131355663733,1.1426883284652853,0.9770658015601502,-1.2849015417442036,0.8318180638050529,-0.5859486810979143,-0.5713965708593373,0.6575367341118941,0.19733254978094253,-0.3740095049552964,0.763081583292909,0.7805030847948274
MSFT,2017-10-26,2.0625769294894893,3.535077887539545,1.4769393422378496,-1.1559141888966173,7.016808337757875,-1.6249211973654307,1.6261282331261875,1.4817506285058544,2.0212169512174865,1.792497141306432,0.059709181012121096,-0.7935962661402939,1.4185868873821952,0.47462902701945037,-1.7129406742406879,0.8908921096362402,-0.6936449068329358,0.26667038642297775,-0.41197084896969977,0.6643277728648618,1.2295395726921265,1.2978752397957545,-2.5707940481379614,-0.31830837400192313,0.9158754922471382,0.8582689465018838,0.660317592089662,1.2636549242521866,-1.2002125526295835,-0.05189887387616525,-0.23469175527280337,-0.9096505978596204,-0.5228378940646835,0.4060933536633701,-0.42404005810812245,-0.7264538635123635,-0.4157619408581457,1.4628235773684508,-1.0463233173803685
MSFT,2020-07-22,13.245568824550794,-3.49060886374569,0.9281265040859502,1.064432370481252,4.023308261161545,-2.179114411313023,-0.9305823458015257,5.44089090558941,-0.5041919708369536,1.6848884275912877,1.039388372633119,-2.8936626444951714,1.9619233305851036,1.498579181992026,-1.1981952489393053,0.30345106653798665,0.15610278912256034,-1.11584668163824,0.5183652093432705,-0.1629737396850414,0.27933785988749976,1.252833755528167,-0.3305844433062027,-1.5622556972524624,0.22663401380420903,0.5728781896493262,-0.7430220792824233,-0.011863931903459937,0.6183526254394343,0.31555740368254154,-0.5101437800534782,0.26076183234190903,0.4291693283902681,0.21974318317696243,0.7014863039345437,0.09196104285046766,-0.26580161357241694,-0.06047001595509639,-0.13449047987907128
MU,2018-03-22,2.306045246026615,2.649114894500722,4.417660248318547,7.691806483491584,1.4940611293384312,2.2863784027560436,2.4079927290076726,1.0937468697687354,-2.173098515181385,-1.5966312401257021,1.7514806614007496,-0.6295806166890021,-2.2271297452775523,-1.327149883525164,2.7650528344030327,0.09577973417565354,-0.002287672721569161,1.003320672958465,-2.7046976739657693,-1.6111565906362804,0.9315478187314273,-0.8542961435595435,-1.894731275666251,-1.6224377641559904,-0.3478745726710503,-2.4803071979144358,1.1124774298678957,-1.4604485295742227,-0.13880857004533725,-0.9033441976620317,1.0122165007590562,0.8982341400882086,-0.9794630746181479,0.46593494181454054,1.3148748824882328,-0.27566878472648365,0.382951131073703,-0.2600228647717686,-0.8556362552812355
INTC,2019-04-25,0.2224145575911738,1.1387732656490601,1.726030571187279,1.2743453439034458,1.3233161017425676,0.8053046122476702,0.024969353433350227,0.8911205666438222,3.684978465080553,-0.7636823319347962,0.7423070844998136,2.783587592866093,-3.0998903065000634,-1.2918408488332038,0.7218500487474099,0.3754448753026588,-0.4729334533541569,-1.096601819001116,-2.075107973701918,0.3853301597472647,0.9424546217821683,-0.26009970282512546,1.2361315080967166,0.6592830953236358,0.2008771450043616,0.4198622090921757,-0.6194762529354311,0.6649002999080142,-1.2005805128379683,0.6764091900095281,0.1697859927352932,-1.0859144201933009,1.0185338434099176,0.03359660210203923,0.27116741600552113,-0.5804738272634044,-0.07715464828952955,0.5147600903188655,-0.6280265426329362
NVDA,2016-08-11,-3.561712965919338,7.643684666557366,1.8663049954026292,1.2836608316339129,-2.6788550778292204,2.4595725446523904,1.760305355271808,2.0201504698125605,0.30522549981671143,0.8650821468391388,-1.9593337083350884,0.965717675038113,0.41332156121888436,1.285950330472217,-2.0590101735011306,0.9670526284074237,1.3451108741702131,-0.8118634062024612,-1.5820046750127743,0.3713152173061498,0.46702932108443584,0.8930002433658834,-1.4397599779578858,0.11585695019775581,-0.8536968844796903,-0.08478313972099426,0.9715014571731554,-1.7005783486036616,0.8337573093317439,0.5008784548786,-0.13427643495340896,-0.022665965806518616,-0.20719170571892925,0.24341908742985655,-0.8326407432327774,-0.7907544497769181,-0.472731344283784,-0.11839891512691914,-0.30243020183412317
