company,date,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,principal_component_23,principal_component_24,principal_component_25,principal_component_26,principal_component_27,principal_component_28,principal_component_29,principal_component_30,principal_component_31,principal_component_32,principal_component_33,principal_component_34,principal_component_35,principal_component_36,principal_component_37
MU,2016-12-21,-2.6247785834555115,3.6508793114159697,1.4410215771741928,1.6755224548313896,-3.2977544730714383,-0.9945849342910161,-0.5685720976362348,0.9266146553179363,-1.5537595093751877,-0.16967375419621344,0.41564120316531983,1.0026740008431425,-2.000143316083211,-0.8507121723546267,-2.390074768070704,1.8921862249232473,0.8986491767000087,-1.89094880747897,0.618209217554597,0.9950801181067104,1.9414227579812269,-0.7820647094095149,-0.0866498619033346,-0.038456102968696074,-0.3500306281321897,0.8230309379294952,-0.0421571977466773,-0.23861518507830246,-1.0975638247257085,-0.4438481104384951,0.2968805584639501,0.2907367666298368,-1.4937346438627062,-0.6631029391839743,-0.1486025960630199,-0.04374372533561582,0.5173100348395216
GOOGL,2019-02-04,2.8341692813447255,5.006736570010707,-1.6574307551712892,2.635577501806907,1.7146498991077603,-1.4042855100806702,-1.9712717093396002,0.14310369312511156,3.1363318501264925,1.336407202098275,-0.1344462750161143,-2.093227580667674,0.8178196475967645,0.05365036732187394,0.23104576556189863,1.3841550995863245,-0.5743648226615711,0.20507499178066207,-2.779711104921368,-0.7309417193531795,-0.833001989173576,0.7255678073959259,1.7853632352814794,-1.211438384013748,0.15427885033069172,-2.1052284336396965,0.42116886626409866,0.2538299070258579,0.6675881904556924,-1.2031995635398414,-0.35290619125802597,-0.22449771976289698,-1.4246833470036615,-0.6080221841602156,-0.5023220158532397,0.19249828428818816,0.6611050258689533
AMZN,2018-04-26,2.40398123091209,-1.6053150882268545,-2.541588681196361,-1.781509521809806,2.8184024074759773,1.1068989085009653,-0.1617687865688762,2.8268980316907424,-2.089251395760795,2.7287923449880718,-0.7504158037677132,-1.3460328657383356,-1.5325389055049705,0.41786417897561673,1.3711116470284486,-1.0653001606159518,0.6292986554264055,-0.5329005754208181,1.7270553718636363,-0.3844243742526779,-1.353282573176478,-0.7773201548211567,-1.0101781415631865,-0.8553503751173188,0.7881830748915903,-0.15997480413560766,-0.20592200630146218,0.9767982440515058,1.2064772749335575,1.5082222657867743,-0.9201072673854855,-0.43247172317868027,0.8711023852027647,-0.677137586446633,-0.9964357733291964,0.34432657148173373,0.40201582836930566
CSCO,2018-02-14,-2.738860980277368,-0.9673832767134013,-2.673357059942621,0.316132962404713,-2.2419057999345413,0.8875796639184766,-2.6710984374088254,1.9563732749397142,-1.919188335864892,0.21249568245768008,-3.0482845024620158,1.170730046389325,2.2519372399482447,-0.03044563301822514,-1.4041821592393118,-1.5285294578321293,-0.5884724297046461,-0.5609276078739427,-1.13146678452432,1.4200943548584137,-0.2986893889572103,-0.42280979406354235,1.6040477258985248,-1.881492805300275,-1.1600435475395088,-1.2766881032380704,0.9014311125863084,-0.9522959592308738,0.4287208784399286,0.4437612883204186,0.7236465538227569,-1.4889178383912496,0.47780454163935443,0.8372677974260584,-0.46997601381748405,-0.4809333397179859,-0.24596072209911324
NVDA,2016-11-10,-7.050464845559716,-1.1004018501760982,2.569337966423996,-4.645722190158613,0.45772913541837834,0.7693534653153523,-1.0554516787848662,-0.5956987525197194,0.08249041505455372,-2.4125484296894357,1.0520091671536216,-0.8275888238224016,0.21270990644965965,-2.448093835619753,-0.20866154611359522,-1.0045216444243974,1.0220890509972052,-0.862162624728974,0.08983716722231555,-2.040859248338296,0.20154369955254675,0.35487898415747426,1.254271629345032,0.9021637560674627,0.25581587606205636,0.7896479634970798,0.8373456050345951,-0.8237810810801484,0.013953889569485773,0.4050293503502815,0.22379832108967412,0.894630208038122,0.6016545281433548,0.24099171683459203,0.5343953280339112,0.2977407352222947,0.7187920000318881
CSCO,2019-11-13,-0.3869765711057778,1.7786582606861085,0.2508995099332929,1.5346549653904829,0.8868492526299977,-0.3348395206709621,4.439386436494271,-2.0312079074517198,-1.8877246902303393,0.695348072657889,-0.9941467284044427,0.5349507418209392,1.4369693154075693,0.3199567520870114,-0.4780703045943448,0.8421087779170586,0.7260314185104747,-0.933196120438474,0.7898941612303657,-1.9737686842826365,1.1578010757449204,0.07098377689179175,0.39945575699105995,0.9452128687841884,-0.5386112020737711,0.2735416595555047,-0.8776540775645745,-1.0894159116506197,0.7404529877827853,0.5864516068547448,-0.30063199474366253,1.5415727614753403,-0.9019286772930327,0.9260298424271384,-1.33712064517015,-0.5990297291898486,1.0163088732689658
INTC,2019-10-24,0.25251926690244253,0.8866450205612022,-0.06380331585770559,1.4988887449280666,1.0671212062759174,-0.17566746165088948,3.081707175347443,1.7864484094832005,-1.6107524336889936,-1.387927138868392,0.2559184026129659,1.0835604512326344,-1.5619509199927306,0.3402525550856261,0.005902471064939188,0.15349849542908892,1.0856859224370115,-0.4728190216855672,-0.6724838030971517,0.22411274983326313,-0.8733370724901696,-0.5633254217235143,0.7323268950149131,-1.0079535327357236,-0.5894917369933999,0.5765388918735277,0.05748318491152408,-0.2713903873288033,0.8091269308786256,-0.13136856159693613,0.17347373080576664,0.9143873825818412,-0.6107557787862282,-0.7605470908911182,0.22850406038076426,-0.06930178721304103,0.2354147835778694
MSFT,2019-10-23,5.9673188336716025,-7.422479274164161,1.1353818487322738,4.719277212472732,5.233287774551068,-0.37672468213951554,1.1112606927211557,3.0983076203204365,-0.3209989804224662,0.44107657905374725,1.1399459506277831,-1.772908530533062,-0.2791097448366892,-2.1514962562758444,-0.22651526125317006,-1.374045875218989,0.7019680836374474,-0.08556967971455161,1.8863404374995396,0.5882738361352117,-0.15230491492225326,-0.732168179704179,-0.0994028586095577,-1.123859587194919,1.05826225346484,-1.2316206870532187,-0.9418855362792796,1.1712294916759947,-1.0183943558777395,0.6494461239992622,-0.9570886996788665,-0.8314425673053404,-0.10016658653792915,0.4086866241226575,-0.18036202197762613,-0.4092326376431001,0.022017608502613126
MSFT,2018-04-26,3.1410536048682074,-2.3275939658186546,0.3456427893356664,5.510287700924585,2.951734351421959,-0.746263622298709,-0.7585026397604114,2.624192175257,2.3215712803464585,0.017385786879230803,1.2623966966808868,-0.6767088108871345,0.09049565069444424,-1.9275122586820272,1.0838737682368849,-0.5544234801416728,-0.6113807252714577,-3.348109037754795,-0.4961552400954155,1.2039754710698551,-2.692525595225462,0.2431020594364316,-0.8495327758691265,0.3181989550817326,0.0025363827033604396,0.6514103745182153,0.5304483180100918,-0.033824311991689296,-0.1851639705411781,-0.3818109362865693,0.383178290504273,-0.853045141694194,0.4090100621093665,0.0773906443580788,0.40638252076320125,0.026217874353731557,0.16961190231191126
AMD,2017-01-31,-7.298281825950361,-2.0376429078674407,-1.2342829140887226,1.9232929463974533,-2.4442083859093677,0.8634606696333977,-0.7354941139533343,-0.4527200465886759,-0.14336234695082817,3.6312817574811103,1.1209454385889142,-1.4519776742313644,-0.7980081571220388,0.15947386941761568,0.13583841562102114,-0.468148775846114,-0.8291093989409912,3.362771481405783,-0.10192324944549123,-0.8169416436054364,1.0586750285991844,-1.4303559256538112,0.6403403931617093,-0.45642417209569147,-2.12060832686083,1.598014070470113,0.2015118551371288,-0.8952801823638915,-1.8707160431130776,-0.7430135237359583,-0.5002378407954211,-0.23538403339737743,0.7022625118068646,-0.16932519167247773,0.8586293218845696,-0.508777377836396,0.19453952288503507
AAPL,2018-07-31,-1.3117113375407676,-2.0419288317726854,2.237843715989337,-1.048517604351585,1.0288136662544227,-3.127451642463478,2.580384728392914,-0.6738040350398642,-0.651408993113342,0.8369875387996952,-2.4745979071686173,-1.0891967312759965,1.756569539517057,-0.8265686911865603,1.7319580717145533,-0.4632041001883225,-0.5232001323523472,-0.9880724799132252,-2.156313772522822,-2.429162180496292,0.028794914255369307,-0.6055120694037838,-0.3212224941478042,0.12003659898397705,-2.4904840600590443,1.2412621823947183,-0.18900092188815898,-0.6449579236266617,-1.6175936658477046,-0.27377468353648876,-0.3713971405597051,-0.7021579276746391,0.9088820705131566,-0.06196639496759109,0.997370723379703,-0.5774336777419611,0.10736054729725047
AAPL,2019-10-30,1.947542126973813,1.7484702407961032,3.9333640749375838,0.4674162080474653,0.4990980479544413,0.4117771090051016,1.473204584564992,-0.751429457993292,-1.6481373522691407,1.8048512894246522,-1.9450161004034594,-0.22871557189131148,1.9623123160851366,-1.1299671453170048,-0.1073961324815482,0.30023786921730355,1.0067966718673758,0.48255705480328603,0.23908580244940997,0.5272853203231227,-0.3206663998791653,0.751416167483487,-1.3735748876121587,-0.10460851442283292,-0.005848802524538943,0.9255674529866632,-0.6781873564915035,-0.17121057220925806,0.41360379128289093,1.1075843353814703,0.23503193708379258,-0.6440242830691668,0.22139617927993546,0.3716805289829333,-0.29281821280540576,1.4954734435388892,0.2814917184071875
AMZN,2019-04-25,6.753048851474633,1.8379245546207417,2.757560167989126,-1.658950711218751,2.130918239499034,0.3658193979985964,0.33607112157448504,3.031426695738872,-0.7673477080202227,1.628293671869654,-0.18119483486728294,-0.33945271915225855,0.24506062074835708,0.14008929212173082,0.3150200631430763,1.067679779428714,-0.8685543627304961,1.9524459425832161,-0.4428034089137336,0.1280925057116856,-0.8097734597794751,-0.3691924976267809,-0.2759278873271016,0.2997702181714441,1.0104787614363213,-0.20440281339130817,-0.3171283647845471,-0.6930123650152895,0.3207786681661463,0.8508851397302881,0.2759894869319022,-0.745945965149762,-0.9041586998197308,-0.036665044776005386,-0.030888288768706872,-0.17306481066048263,0.7533385270436085
MU,2019-09-26,-1.5945942276808835,-4.00800963777305,3.7189234237876896,3.547037040364125,-2.3893056277811224,2.3230177446869305,5.40373502904803,0.5884715343468725,1.0068865301819552,-2.172946540426889,-1.1146693893705888,0.41252136809502626,0.5725176814502249,1.05977514031359,-0.844298817604844,-2.107834041499369,0.4723711203896377,1.122891560133406,0.2562826766012522,-0.8355878955655356,-1.3192276709860589,-0.01917457910755098,-0.012764993122074747,0.4492256224245072,0.37865736526373067,-0.4773952116800608,0.3511697423935079,0.6664890011500106,-0.4145756977217423,1.0508196334115176,-0.575429445104193,-0.8505554416497306,-0.5862867114432035,0.055374093611032016,0.5316668547838841,1.568493413405128,0.34549707098310967
AAPL,2018-02-01,-4.263923456606855,-6.7220461647741905,0.25519353475639467,-2.918674894304116,0.4076515614387904,-2.91643614191454,0.47820277053177546,-1.1588636973463382,-2.7057667914635704,0.15406572364547003,-2.6727158210408004,2.2134859953030377,2.811025673724052,-0.23487271968684217,3.095909858742028,-2.1871081204501808,-2.5830977855823765,-0.8583718569761948,-0.11372340935973903,2.030711109487876,-1.0216532382251813,-0.36425299355582624,0.5383385218154693,0.44043948441071923,0.4906162512311602,-0.44327363423865423,-0.7188357261294395,-1.1639562138017931,-0.33464725180029165,-1.094453540950206,1.1046900944519373,0.9506998876675444,-0.9357954345737285,0.13661323592499694,0.8571387063547697,0.16120915571095215,-1.273032920929931
ASML,2017-10-18,13.370484254903761,-6.457955033521571,4.4079585640073615,-1.7706785357196162,-1.255507835231059,0.08880716266720268,-0.6729829746929351,-2.2815575365362797,-1.2259974550682136,-0.5128004354101876,1.0102044985138314,0.9783642017082143,1.1929374155173749,2.2007498500265443,-1.674214580126023,-1.8216113965443774,1.9694005477611116,0.17394436605057914,-1.7119480417815212,1.0709622119174265,1.419922027524138,1.3854156911933784,-2.5440122907679146,1.3501000933707943,-0.018771800483637677,-0.5020794937486102,1.5567800770040976,-0.06518733711889917,0.6373210238532264,-1.5481455388900405,-2.2047273769490765,-1.2249517906215004,0.28982621764323546,-0.6173200436642906,-0.4496357082759036,-0.7423880323057395,0.3401195857678393
GOOGL,2019-10-28,4.388292080177506,4.872283628470549,-0.8432689906738358,0.2939398830816812,4.06215026983371,-1.6091145075933855,-2.272473172789837,-2.0718120604977304,1.8573403957224734,-1.228148291455851,-4.038539180743912,-0.17275366216631372,-0.8176957831164016,-0.3756242669343142,-1.7556111883857384,1.3929821688918962,0.22455166339150337,0.6118013989976865,-0.37703975596107386,-1.6027536242245048,0.5449603636379589,-0.49132394453437195,0.23139745024317895,-0.8803916739496116,-0.016126589004452352,-1.0917302529215056,-0.19579566663506082,0.4528355545825938,-1.2475841639970362,0.2176177062767544,-0.6248623389188034,1.1521670191227955,-0.4891954341366083,-0.7812013437204012,0.21067825573547314,-0.05901536869315979,0.66989821268914
NVDA,2019-02-14,-5.186122529044179,4.401223119972187,-2.116810611286688,-3.0974617866605807,3.0489668176480778,6.195698152796025,2.988454660157828,-0.3590075518861538,0.284812214987289,2.0932383010651625,0.7620828256201005,1.3027400071126587,0.01976021100497471,1.4178357326872253,-1.1490743774564334,-0.17506524810784618,-2.83716777231686,-1.0979771586741718,0.49455457001553654,1.720277851305403,1.7511626176502924,-1.444498601805783,-1.5151115908855817,-0.7443228332419755,1.133946104859329,0.16322225779442706,-0.8112734713873183,-0.022927376056058844,-1.7041033981371723,-0.6905227453904703,-0.9472962702267208,-0.6325585448316586,-1.2949866172765727,1.5102399199434577,-0.6027381479934303,0.4529714790321144,0.14849138017219488
AMD,2019-01-29,-5.443927071743108,-3.156916015847708,2.460154060135224,3.3788390913306343,-2.209776807855939,4.904027520200205,-0.4976586648699202,-2.6701621006695486,3.3506065607854874,0.9878603963370977,0.7344059660266515,-0.39430245890096854,-0.4115300024915965,2.338384458593934,3.417077784411682,0.6387593655781645,1.3025816419370984,-1.8935449601999084,-2.1139662253236375,-0.2533052300022124,1.259734212206,0.3172557503070399,0.1580622980250661,0.08839650978397913,1.7443950662115373,-0.6897158758338604,0.2995779752025319,0.2114496051835634,1.47892085446151,-1.2765418880570183,-0.1587463273392314,0.5139598732717695,1.240727551893599,-0.8524387529340827,0.2796103767153722,0.5395299787924182,0.08196864903879211
MSFT,2018-10-24,-0.0310939519649645,-12.61340612891192,2.6511089465167004,4.889789245432561,5.156031337531855,0.20222630362070412,-5.263560840865192,1.8179339497395393,1.8544595211861385,-2.376131804455875,1.8081465001615085,-1.7741635207454383,2.5891304034574474,2.51511006761552,0.7378301302514146,1.1827373883951362,2.6643622334978607,-0.46143455491962876,1.8522029308158219,1.9517032644044126,2.776186538761089,-1.0914700846965466,0.2063403773005103,-3.699932625573302,-0.2574881293979062,0.5637186042629911,-0.5489584171653584,0.5280806726405722,-0.03898814586509546,-0.6795736643163188,0.010131707392102951,0.31480988165884205,0.02298287137672092,-0.43290584094915135,0.4058234095414751,1.2664095325244433,1.0346639067806152
AMZN,2016-04-28,-3.120676095589645,-1.6963521477887247,2.745005742916039,-2.5169184717304436,-2.8320787638017206,-3.572652712298128,0.17811640492142683,2.0988193447036974,-0.36818267637931357,-1.0518857708814684,2.2985086561957675,0.16288747444892643,-1.1487706027539681,-0.5720984200011353,3.074923271809173,1.594158288406245,-0.24080178770570312,-0.8956694882684122,-1.7315950981279644,1.1927141972452262,-0.7905732297794589,-0.08735814691985803,-0.9909805046428333,-0.1398917854888114,0.2901444888141123,-0.6581991213273881,-0.1293469906764855,0.04332242533604154,-0.5194042177344463,0.600772528085042,0.9607075704297069,1.7989350398181565,0.20371678169417762,0.27143374401927445,-0.4669070713318766,0.710463069523953,-0.601696457342733
CSCO,2017-08-16,-1.4012409354365978,3.813411820938451,-2.3807507407139785,2.2657907943409716,-0.6059401901893665,-1.3688733631335663,1.4828664722178693,-3.355117246388474,0.5471029718713646,-0.9745083957321222,-1.2139918928228397,2.163810442057179,1.4311819794555176,0.14513005392044126,-2.552081345233394,0.5869159891436226,-1.6789098766756194,-0.21051449066174083,0.4178471404065023,-0.5478452187115191,1.5051864249978786,-0.5623933271518916,-0.3097166234410103,-1.1295503745673188,0.5556629181651159,-0.850786299671982,-0.9649116020936618,0.22155441270926876,1.0330729874013713,-1.0234432800321094,1.5096734845662274,1.2834820209522184,1.0160329023829067,-0.8052298819353675,-0.8780615571727707,-1.033993830375404,-0.32106273864000867
AMZN,2019-01-31,4.900193301263378,1.018509930793104,-1.6476147817555844,-1.4248492322336002,0.9525713639754373,0.609094852110016,1.3328453688881403,5.435668676768253,1.4327547777458662,4.70655480822813,-1.3321333823983197,-3.5813182151344827,-0.33338608520424906,2.7707204561943697,-0.5454610953003108,-0.3862387700125947,-2.0635868136356277,0.02352896942797748,-2.4502232495237593,-2.8221880392373446,0.0626546680992497,1.2873476949186795,-1.0934459928350684,0.04698967063810978,1.065836420799467,1.5736359959813118,-0.26409419377972226,1.1975208061129765,-0.45318259946845435,-0.3957030714946256,1.47507213870065,0.3461670717383,0.26172107541313033,-1.3793990460612664,1.3560444423281595,-1.5823114730293226,0.7880195545608762
CSCO,2018-11-14,-3.685449140275892,-4.49288941073074,1.3991510392924558,0.5366180265512096,1.894903454275904,-0.6283102305356073,-0.5194057673140249,-1.9145569220386014,-1.6071801378662356,-0.7400280673796839,-2.141567694832238,0.27077972184271215,0.6466928063502915,-0.5497296979703609,0.9945448021143453,1.7336873581038799,0.695888599650272,-2.453485568657166,-0.4582008689008601,0.19079319285275692,0.04492321976152771,-0.23901748291695696,-0.27554618254081026,-0.7661497087615735,-0.2706799816918376,-0.18556582528132629,0.002889488609104243,0.7003053074259045,0.3574109023336431,0.9770253164451915,1.5911274720400712,0.03526516369209009,-0.8419962503408215,0.7844302509994713,0.0873860181661027,-1.1078456642903498,0.32742870782493794
ASML,2016-04-20,2.092246345294704,-10.266044858069922,3.147861770850846,-4.016797391056405,-1.2574385340639125,-3.9358291806418633,-1.8335543048154073,-2.6605286706216096,1.3924895036246618,-3.543640786539527,2.788693725316072,-1.7023949403888416,-0.4148536813938149,3.384589475790853,-1.5654074482705127,-0.3005243561892661,-2.2481193675786044,0.7676943532920514,2.4077007830394384,-0.16489936229359756,-2.5549427242914047,-1.5058830517241535,-1.1253151017015215,-1.7279488468533288,-1.2916164012634967,0.09856916298152896,-0.5482919740062278,0.41889828068171464,-0.11699560659730615,0.3691096814814815,1.619260406801619,0.32047838052214284,-0.6904814301763563,-0.9705946556729944,-0.16655334884041775,-0.09612097345674155,0.8012670022203477
INTC,2018-01-25,-1.348706482678636,1.2802184422995946,-2.0222349513234703,3.5853809326428476,1.2059217147522483,0.48459025584970955,0.6914325491918732,2.7769546615488307,-0.5990083773084361,-0.21268577896643379,1.6527043360249036,4.385439330873328,-2.6665889051113854,1.5248126694524957,1.1030598347768465,0.2537566428992776,-1.6198940159984963,0.5393653147365789,0.5321311294191903,0.25304596497301773,1.3265442059843515,-0.27364344824966935,0.4097996364156868,-0.9570454181085499,-0.5108729244445154,1.3501844858068357,0.3290678966381307,-0.22929013227258227,-0.07787225600255496,-0.8742828775578788,-0.5725956191606266,-0.567347282533744,0.5956367923894159,-0.19942252916060618,0.23323711661651927,0.4564927945634967,-0.30327599452930454
AMD,2019-04-30,-4.062940074149407,-1.5362635342632138,3.3496822926850633,0.9988859284430832,-1.1915235260924788,0.7714069892790087,2.5953434619577345,0.6193360456015082,2.409640547245054,3.490732010220437,-0.341917068801272,-3.029971755892904,-1.3446931501406296,-0.35674130776351226,-0.0323960921534469,-1.351125856424186,-0.5071004672909086,2.062621378351545,-1.4597902195218635,-0.37287528164720685,0.47906463787298353,-1.5136583911233792,0.23084436000421368,-0.000856598522489891,-2.3272168465740375,0.32661540736438216,-0.833253677191026,-0.3074012874552517,-0.3310490678597076,-0.0580742865936349,0.5367878521457272,0.02444446958857321,1.5179468505681257,0.4245328994118843,-0.2535420781841878,-0.34070279824424315,-0.7376482946166475
AMD,2018-04-25,-6.774403067019668,-3.048608015154835,-0.9754264845355309,1.1209076275484842,1.9752937329207976,0.2553534188275071,-0.5784048858315696,-4.296142426558999,0.9440367119341737,0.9846953630374823,1.4768733041545905,-0.8004316067279439,-2.012407795141477,2.83048054554339,3.9888783616880077,1.4012948902656681,1.8340149299094912,-0.08276568103280374,-0.15561126978507084,0.7267360097219632,1.4301432232662836,-0.18280800214024984,-0.20362720890207833,0.5363962551743698,0.8914384269905278,-0.6120521553948881,1.8678679344490217,0.6636526470333894,0.50575422040269,0.926049366775258,0.6233898118662831,-1.0337565005333957,-0.04492534715678129,-0.6960920275760617,0.011796980334811436,-1.3344874987940634,-1.7936718362921598
MSFT,2017-01-26,1.8749555515272611,3.551642951273652,-2.134603427224779,4.718437276129231,-0.5029537370098575,-2.0162467106625503,0.17880489809551256,0.21349016144592203,1.6150231118963,0.4929538640600153,3.4183994349686553,0.23018607289420012,3.761181231297046,-0.23843353228594663,-0.29123580566409074,0.20258181175365442,-1.5370368784437285,0.3565396442260187,0.6842596815674701,-0.019603149076556338,0.8005191263928509,-0.1511452919847735,-0.19459792857337993,0.15535183708628136,1.2747908535911079,-0.8491349401544362,0.05518864019960016,-0.08088132535433322,-0.8124767566845924,0.4657152910935379,-0.11389008221498949,0.8282512539954434,0.44356522192480696,-0.3497771115018093,-0.41300241794803066,-0.6035570581955615,-0.6847853543391833
MU,2019-03-20,-2.6550521988913114,-2.5206753461940794,-1.350750644203272,3.3212025358029345,-0.24780423343523988,2.0769386614457144,2.452025647373671,-0.6922095159798899,0.48130276267529376,0.4420721084818153,-0.36352242856301853,0.2789180889215262,-0.07760045417368938,0.6251663814634766,-0.8848503568556924,-0.43216884937324995,-2.0355695915392196,2.0908818002576175,1.6790463246657115,-1.7792114623882338,-0.6464663458190077,-0.15499305563235025,0.8673649099464592,-0.1472762241934851,-0.8408204216744798,0.10364385062032047,0.5641102509456135,-0.8460923684856865,0.8786170037805685,-0.5045083690510256,-0.13993200270100942,-0.06065002507909815,-0.7319258354167547,0.1341298938628804,0.8478922403029175,1.8942766098896264,-0.7107532117588345
NVDA,2017-11-09,-4.461131432236756,4.352870682653306,5.215869612502666,-5.438371603123109,3.037499337491287,4.074158347048138,1.2350788222235627,-0.5333629543722088,1.9945185483277028,-1.687629777371301,0.9383949216787671,0.3619394722318203,0.874234253869948,-0.32180793149290277,-1.7389029107152263,-1.3464796970784714,0.3571921932737016,-0.36958638951974976,0.6390215318689355,0.8030000602253076,2.01260478941713,0.5473922009238911,-1.375872587413811,0.3258489307098425,-1.2152159224774146,0.3855797505722404,1.306283731220245,0.32335501684832885,1.499487540311767,-1.9482929385838386,-1.1200276607025759,1.1403437074346239,0.8908381225665352,-1.0935098001195194,0.716761234246281,0.14194988068458447,-0.5548778895749359
INTC,2017-01-26,-0.8820091053098661,3.2487785208234876,-1.4998166607925627,1.6361168587359556,-2.48177191810648,-1.79925160263049,0.15014944589104326,0.8015878115900564,-1.3389353105895252,-1.4490237635264516,2.924925706233951,1.771663379464838,0.48032238224974483,0.7641225715915438,0.8722075807690944,1.0049407606788385,-1.1154945854652811,-0.17084941263541104,-1.3182300959407556,0.7362338199491564,0.3760777204517457,-1.5023982375042744,1.0992070611519649,-0.095811317943087,1.3723729673123168,-0.7755896641913324,-0.8177827082947936,-0.3799617124801213,-1.0501809895906928,0.639084624730898,-0.7173919851013763,-1.822412879373688,-0.47515988446104834,-1.2487729489149086,1.4975249113196583,-0.026324393725949625,0.09818693456037769
CSCO,2018-05-16,-1.6677194239457334,0.5469808867652265,2.047732447479555,1.7135839809831717,-0.47005877000942176,-1.2944875825495852,2.8613916672235558,-1.2524577390835732,-0.6486602278162548,1.4555825423877697,-0.30063604407637806,-0.031221625506089076,1.1023636927007634,0.06874387320637897,0.18489090799895053,0.007316740912964036,-0.7771485316761935,-0.7970577209427103,-0.4188789298925887,0.08703507782421781,0.41797170013881907,0.5873179588103591,0.6659615260928129,-0.37300897546258005,0.7557970517898037,-0.6794757362863412,0.4926855399750615,0.11928155795342663,0.1305893984409172,1.1701069847803391,-0.6642606085196747,-1.1569344913370916,0.09494148438864868,0.1229697398514862,0.32676824814870625,0.022141998739878568,1.0943473819393978
MSFT,2019-04-24,9.47297613317061,2.546659107470653,1.919184288319839,4.361789388382406,2.675794286147484,1.0184041004533757,-0.40759181565848696,1.6452345328985447,1.8916426870182896,0.9687691558718083,1.011365818327249,0.5276756709755994,1.5694533452810822,-0.36006275940838095,-0.43076614735859114,-0.131332997663479,-0.7125997006533118,1.7645692329507239,-0.18844578699193837,1.6758808780750183,-1.588982873522111,0.5436137354022945,-0.775969600053712,0.2517068423578272,0.41449340995676454,0.03679907005376219,0.21924220186242407,0.029706582711123985,0.13542580575087132,-0.06698096639315099,0.46325879524624386,-0.614546350435785,-0.05956341531809156,0.9144037364814301,-0.030068655163355357,-1.8718848059219186,-0.6267485455214242
GOOGL,2017-01-26,1.5552612479692625,6.493699110498192,-0.043662448064528576,0.9273352571722085,0.7226582338986897,-2.392787430425198,-3.4442231440850053,-0.2990794385986621,1.7209778212932545,-0.07414624581712424,1.9299048901438245,0.005179053178220215,0.7066293374083776,0.16320559460791167,0.4608951624165385,0.5279670188499229,-0.3654788740865863,1.3743460867702042,-0.700185776801026,-0.06738843774841687,-0.19258110944062345,0.11733965963305829,0.5368040573768678,0.8630493461427313,0.7923873855216363,0.8066024128264516,-0.6884996532456215,-1.1231242282825498,1.3014441635652012,0.5933980452579491,0.014299064910296304,0.17901049420648354,-0.2810179350046247,0.10687169122686209,-0.11190127274779117,0.6329465635168665,-0.39044811318716716
AAPL,2018-11-01,-0.7438062321167344,-2.015888222757764,-3.07877172121365,0.319970224739843,2.589953033996586,-0.009478438103233164,0.3879014124779697,0.8174250101532086,-2.3076660648408134,0.7921927218877874,-2.4188602874925778,-0.43191176475466747,1.8006390574891407,1.5344927969799456,-1.5985100861878188,-2.2187106748808443,0.8371369361115771,-0.31634690850701136,1.8190863234167096,2.0421313672946555,-0.27994214704716736,-0.6139564184483912,2.1684584080596916,1.7762414700536453,1.1451932746495184,0.9667719106383748,-0.08588470232102771,3.085153148149028,0.04536849957133268,0.34227073153726767,-0.35341380698418057,1.0216471290271427,0.04689392159915111,-0.12873277013536982,1.6217550141263644,0.012194509925180369,-0.826532807711883
NVDA,2019-08-15,-9.720365864075443,-5.440837216575887,-0.25329286914095495,-3.234746680977254,4.669276320310107,5.342470604040069,0.8663242025303725,2.123980159835616,1.0504765521144914,-0.7668085848272381,0.25493338248479824,0.8930507481286741,0.6888918989735575,-3.0163470862251596,-0.3556028240904688,-0.16992449838974824,-0.7812771133164863,1.9828199763036438,-1.236193654302746,0.8356401922306067,-0.5440821214398951,-0.2723123175927426,0.12044016535448339,-0.1966005392779063,-0.24433255497432163,0.24203318654975958,0.9419675230995395,0.2765562482707683,-0.1923379778463886,-0.29887646396068823,-0.4536968111772803,0.4354342407683594,-1.073070492537726,0.5093482606054608,0.6048742830955514,-0.5339636268193761,1.8291832486229067
NVDA,2016-02-17,-7.2511512114779935,-0.47079290353123654,-7.734552162516085,-1.3542850304606293,0.31403114238010726,0.7389981173305011,-2.8531898619679033,0.33870422256679505,-0.012112842204453944,0.15988804039321194,0.9855053312187659,1.137455363888838,-0.3911170457942378,1.0404671516799207,-0.20361040095496682,-1.2215237277592552,0.014568555339726695,0.22993314653876235,-0.8446814191249243,-0.7815722369971561,1.8129131677039059,4.132621922059009,1.7098446410990864,0.18948709174059983,-0.8066341157995476,-0.7467259313879812,0.3832628068809081,2.1520983896446295,-0.18425802831060928,0.7399001056396745,1.9124633845707357,-1.4140049465654527,0.8147595811362537,1.2230368042601987,0.2767601553082674,-0.2661993094987379,0.7279446731611754
